author_year,Sample.trt.name,Location,Substrate.source,Soil.type,Soil.texture,Soil.BD,Soil.pH,Substrate.amt,Added.C.type,Added.N.type,Headspace.gas,Inhibitors,Incubation.time,Temperature,N2O.ratio_trt,SD_trt,N2O.ratio_cont,SD_cont,n,C.initial,C.added,Total.C,N.initial,N.added,Total.N,C.N.total,C.N.added,,N2O.ratio_actual
Iqbal_2014,CORN,USA,ag field,"Mollic Hapludalf, Oxyaquic Argiudolls",clay,1.22,6.12,315,none,NO3 (comp NR),air,acetylene,45.5,24,0.57,0.17,NA,NA,8,0.232,0,0.232,0.022,0.003,0.025,9.28,0,,
Iqbal_2014,RNG,USA,grassland,"Mollic Hapludalf, Oxyaquic Argiudolls",clay,1.18,6.91,315,none,NO3 (comp NR),air,acetylene,45.5,24,0.49,0.2,NA,NA,8,0.278,0,0.278,0.024,0.003,0.027,10.2962963,0,,
Jahangir_2012,T1-NO3,Ireland,grassland,Brown Earth,loam,1.265,6.32,2300,none,KNO3,He + O2,"none, direct measurement",408,15,0.58,0.04,NA,NA,3,28.5,0.15,28.65,0.006,0.09,0.096,298.4375,1.5625,,
Jahangir_2012,T2-N+gluc,Ireland,grassland,Brown Earth,loam,1.265,6.32,2300,glucose,KNO3,He + O2,"none, direct measurement",408,15,0.75,0.04,NA,NA,3,28.5,0.15,28.65,0.006,0.09,0.096,298.4375,1.5625,,
Jahangir_2012,T3-N+DOC,Ireland,grassland,Brown Earth,loam,1.265,6.32,2300,DOC,KNO3,He + O2,"none, direct measurement",408,15,0.59,0.04,NA,NA,3,28.5,0.15,28.65,0.006,0.09,0.096,298.4375,1.5625,,
Jambert_1997,maize-irr-22h,France,ag field,Podzols,sand,,5.2,500,none,NO3 (comp NR),,acetylene,22,20,0.42,0.2,NA,NA,3,190,0,190,9.5,0.001,9.501,19.99789496,0,,
Jambert_1997,maize-irr-23h,France,ag field,Podzols,sand,,5.2,500,none,NO3 (comp NR),,acetylene,23,20,0.47,0.17,NA,NA,3,190,0,190,9.5,0.001,9.501,19.99789496,0,,
Jambert_1997,maize-irr-25h,France,ag field,Podzols,sand,,5.2,500,none,NO3 (comp NR),,acetylene,25,20,0.42,0.15,NA,NA,3,190,0,190,9.5,0.001,9.501,19.99789496,0,,
KaleemAbbasi_2011,amb-d0,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.36,0.06,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,amb-d1,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.57,0.17,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,amb-d2,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.57,0.11,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,amb-d3,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.48,0.02,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,amb-d6,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.6,0.1,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,amb-d10,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.46,0,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,amb-d20,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.52,0.05,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,CO2e-d0,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.37,0.1,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,CO2e-d1,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.04,0.09,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,CO2e-d2,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.48,0.14,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,CO2e-d3,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.39,0.04,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,CO2e-d6,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.44,0.07,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,CO2e-d10,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.39,0.03,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
KaleemAbbasi_2011,CO2e-d20,Germany,grassland,Fluvic Gleysol,sandy clay loam,,6.2,20,glucose,KNO3,N2,acetylene,0.66,20,0.46,0.07,NA,NA,3,45,0.3,45.3,4.6,0.05,4.65,9.741935484,0.064516129,,
Koster_2013,Loam,Germany,,Stagnic Luvisol,loam,,6.92,1500,none,KNO3,He,"none, direct measurement",216,NR,0.18,0.02,0.01,0.01,3,15,0,15,1.53,0.336,1.866,8.038585209,0,,
Koster_2013,Clay,Germany,,Fluvimollic Gleysol,clay,,7.12,1500,none,KNO3,He,"none, direct measurement",216,NR,0.17,0.02,0.04,0.03,3,23.2,0,23.2,2.33,0.336,2.666,8.702175544,0,,
Koster_2013,Sand,Germany,,Gleyic Podzol,sand,,4.96,1500,none,KNO3,He,"none, direct measurement",504,NR,0.22,0,NA,NA,3,14.9,0,14.9,1.04,0.168,1.208,12.33443709,0,,
Li_2014,Uncomp-12h,China,urban,,loamy sand,1.02,7.3,20,none,KNO3,He,acetylene,12,25,0.3,0.03,NA,NA,3,25.7,0,25.7,2.2,0.1,2.3,11.17391304,0,,
Li_2014,Uncomp-36h,China,urban,,loamy sand,1.02,7.3,20,none,KNO3,He,acetylene,36,25,0.32,0.02,NA,NA,3,25.7,0,25.7,2.2,0.1,2.3,11.17391304,0,,
Li_2014,Uncomp-72h,China,urban,,loamy sand,1.02,7.3,20,none,KNO3,He,acetylene,72,25,0.31,0.04,NA,NA,3,25.7,0,25.7,2.2,0.1,2.3,11.17391304,0,,
Li_2014,Comp-12h,China,urban,,loamy sand,1.58,7.3,20,none,KNO3,He,acetylene,12,25,0.33,0.04,NA,NA,3,25.7,0,25.7,2.2,0.1,2.3,11.17391304,0,,
Li_2014,Comp-36h,China,urban,,loamy sand,1.58,7.3,20,none,KNO3,He,acetylene,36,25,0.37,0.04,NA,NA,3,25.7,0,25.7,2.2,0.1,2.3,11.17391304,0,,
Li_2014,Comp-72h,China,urban,,loamy sand,1.58,7.3,20,none,KNO3,He,acetylene,72,25,0.36,0.03,NA,NA,3,25.7,0,25.7,2.2,0.1,2.3,11.17391304,0,,
Liao_2021,C-b0-t1,China,ag field,fluvisol,,,8.57,5,glucose,KNO3,He,acetylene,4.5,25,0.15,0.26,NA,NA,3,18.3,0.1,18.4,0.0106,0.1,0.1106,166.3652803,0.904159132,,
Liao_2021,C-b2-t1,China,ag field,fluvisol,,,8.55,5,glucose,KNO3,He,acetylene,4.5,25,0.32,0.1,NA,NA,3,22.6,0.1,22.7,0.00835,0.1,0.10835,209.5062298,0.922934933,,
Liao_2021,C-b3-t1,China,ag field,fluvisol,,,8.58,5,glucose,KNO3,He,acetylene,4.5,25,0.6,0.3,NA,NA,3,23.8,0.1,23.9,0.0102,0.1,0.1102,216.8784029,0.907441016,,
Liao_2021,C-b0-t2,China,ag field,fluvisol,,,8.57,5,glucose,KNO3,He,acetylene,4.5,25,0.52,0.13,NA,NA,3,18.3,0.1,18.4,0.00625,0.1,0.10625,173.1764706,0.941176471,,
Liao_2021,C-b2-t2,China,ag field,fluvisol,,,8.55,5,glucose,KNO3,He,acetylene,4.5,25,0.41,0.08,NA,NA,3,22.6,0.1,22.7,0.00639,0.1,0.10639,213.3659178,0.939937964,,
Liao_2021,C-b3-t2,China,ag field,fluvisol,,,8.58,5,glucose,KNO3,He,acetylene,4.5,25,0.65,0.3,NA,NA,3,23.8,0.1,23.9,0.00557,0.1,0.10557,226.3900729,0.947238799,,
Liao_2021,L-b0-t1,China,ag field,fluvisol,,,8.7,5,glucose,KNO3,He,acetylene,4.5,25,0.57,0.19,NA,NA,3,18.5,0.1,18.6,0.0254,0.1,0.1254,148.3253589,0.797448166,,
Liao_2021,L-b2-t1,China,ag field,fluvisol,,,8.66,5,glucose,KNO3,He,acetylene,4.5,25,0.41,0.42,NA,NA,3,24.7,0.1,24.8,0.0185,0.1,0.1185,209.2827004,0.843881857,,
Liao_2021,L-b3-t1,China,ag field,fluvisol,,,8.58,5,glucose,KNO3,He,acetylene,4.5,25,0.26,0.31,NA,NA,3,30.2,0.1,30.3,0.025,0.1,0.125,242.4,0.8,,
Liao_2021,L-b0-t2,China,ag field,fluvisol,,,8.7,5,glucose,KNO3,He,acetylene,4.5,25,0.23,0.13,NA,NA,3,18.5,0.1,18.6,0.0167,0.1,0.1167,159.3830334,0.856898029,,
Liao_2021,L-b2-t2,China,ag field,fluvisol,,,8.66,5,glucose,KNO3,He,acetylene,4.5,25,0.25,0.04,NA,NA,3,24.7,0.1,24.8,0.0222,0.1,0.1222,202.9459902,0.818330606,,
Liao_2021,L-b3-t2,China,ag field,fluvisol,,,8.58,5,glucose,KNO3,He,acetylene,4.5,25,0.25,0.04,NA,NA,3,30.2,0.1,30.3,0.0192,0.1,0.1192,254.1946309,0.838926174,,
Liao_2021,M-b0-t1,China,ag field,fluvisol,,,8.64,5,glucose,KNO3,He,acetylene,4.5,25,0.33,0.23,NA,NA,3,18.1,0.1,18.2,0.0192,0.1,0.1192,152.6845638,0.838926174,,
Liao_2021,M-b2-t1,China,ag field,fluvisol,,,8.56,5,glucose,KNO3,He,acetylene,4.5,25,0.1,0.02,NA,NA,3,28.3,0.1,28.4,0.0264,0.1,0.1264,224.6835443,0.791139241,,
Liao_2021,M-b3-t1,China,ag field,fluvisol,,,8.54,5,glucose,KNO3,He,acetylene,4.5,25,0.07,0.11,NA,NA,3,27.3,0.1,27.4,0.0274,0.1,0.1274,215.0706436,0.784929356,,
Liao_2021,M-b0-t2,China,ag field,fluvisol,,,8.64,5,glucose,KNO3,He,acetylene,4.5,25,0.21,0.07,NA,NA,3,18.1,0.1,18.2,0.0202,0.1,0.1202,151.4143095,0.831946755,,
Liao_2021,M-b2-t2,China,ag field,fluvisol,,,8.56,5,glucose,KNO3,He,acetylene,4.5,25,0.13,0.14,NA,NA,3,28.3,0.1,28.4,0.0229,0.1,0.1229,231.0821806,0.81366965,,
Liao_2021,M-b3-t2,China,ag field,fluvisol,,,8.54,5,glucose,KNO3,He,acetylene,4.5,25,0.06,0.09,NA,NA,3,27.3,0.1,27.4,0.0342,0.1,0.1342,204.1728763,0.745156483,,
Liao_2021,H-b0-t1,China,ag field,fluvisol,,,8.56,5,glucose,KNO3,He,acetylene,4.5,25,0.07,0.11,NA,NA,3,18.3,0.1,18.4,0.0214,0.1,0.1214,151.5650741,0.823723229,,
Liao_2021,H-b2-t1,China,ag field,fluvisol,,,8.74,5,glucose,KNO3,He,acetylene,4.5,25,0.09,0.37,NA,NA,3,21.2,0.1,21.3,0.0285,0.1,0.1285,165.7587549,0.778210117,,
Liao_2021,H-b3-t1,China,ag field,fluvisol,,,8.62,5,glucose,KNO3,He,acetylene,4.5,25,0.07,0.33,NA,NA,3,28.8,0.1,28.9,0.0201,0.1,0.1201,240.632806,0.832639467,,
Liao_2021,H-b0-t2,China,ag field,fluvisol,,,8.56,5,glucose,KNO3,He,acetylene,4.5,25,0.04,0.29,NA,NA,3,18.3,0.1,18.4,0.0245,0.1,0.1245,147.7911647,0.803212851,,
Liao_2021,H-b2-t2,China,ag field,fluvisol,,,8.74,5,glucose,KNO3,He,acetylene,4.5,25,0.02,0.31,NA,NA,3,21.2,0.1,21.3,0.0215,0.1,0.1215,175.308642,0.823045267,,
Liao_2021,H-b3-t2,China,ag field,fluvisol,,,8.62,5,glucose,KNO3,He,acetylene,4.5,25,0,0.11,NA,NA,3,28.8,0.1,28.9,0.0359,0.1,0.1359,212.656365,0.735835173,,
Liu_2016,ag,China,riperian zone,,clay,1.06,8.45,50,glucose,KNO3,N2,"chloramphenicol, acetylene",4,15,0.08,0.1,NA,NA,6,,0.22,0.22,0.0019,0.008,0.0099,22.22222222,22.22222222,,
Liu_2016,forest,China,riperian zone,,clay,1.21,8.36,50,glucose,KNO3,N2,"chloramphenicol, acetylene",4,15,0.2,0.42,NA,NA,9,,0.22,0.22,0.0012,0.008,0.0092,23.91304348,23.91304348,,
Liu_2018,Dex-BGS,China,rice paddy,,loam,,4.87,20,glucose,KNO3,NR,acetylene,6,25,0.24,0.13,NA,NA,3,22.79,0.07,22.86,1.6,0.014,1.614,14.16356877,0.043370508,,
Liu_2018,Dex-PS,China,rice paddy,,loam,,4.1,20,glucose,KNO3,NR,acetylene,6,25,0.42,0.18,NA,NA,3,22.25,0.07,22.32,2,0.014,2.014,11.08242304,0.034756703,,
Liu_2018,Dab-BGS,China,rice paddy,,sandy clay loam,,5.58,20,glucose,KNO3,NR,acetylene,6,25,0.63,0.26,NA,NA,3,15.23,0.07,15.3,1,0.014,1.014,15.0887574,0.069033531,,
Liu_2018,Dab-PS,China,rice paddy,,loam,,5.45,20,glucose,KNO3,NR,acetylene,6,25,0.25,0.11,NA,NA,3,19.11,0.07,19.18,1.5,0.014,1.514,12.66842801,0.046235139,,
Ma_2011,cult-CX-d150,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.37,0.03,NA,NA,3,,0.72,0.72,0.0021,0.07,0.0721,9.986130374,9.986130374,,
Ma_2011,cult-CX-d190,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.9,0.07,NA,NA,3,,0.72,0.72,0.0018,0.07,0.0718,10.02785515,10.02785515,,
Ma_2011,cult-CX-d230,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.58,0.09,NA,NA,3,,0.72,0.72,0.0021,0.07,0.0721,9.986130374,9.986130374,,
Ma_2011,cult-CX-d250,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.94,0.07,NA,NA,3,,0.72,0.72,0.0018,0.07,0.0718,10.02785515,10.02785515,,
Ma_2011,cult-CV-d150,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.35,0.09,NA,NA,3,,0.72,0.72,0.002,0.07,0.072,10,10,,
Ma_2011,cult-CV-d190,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.9,0.07,NA,NA,3,,0.72,0.72,0.0021,0.07,0.0721,9.986130374,9.986130374,,
Ma_2011,cult-CV-d230,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.85,0.14,NA,NA,3,,0.72,0.72,0.0017,0.07,0.0717,10.041841,10.041841,,
Ma_2011,cult-CV-d250,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.82,0.09,NA,NA,3,,0.72,0.72,0.0021,0.07,0.0721,9.986130374,9.986130374,,
Ma_2011,cult-CD-d150,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.3,0.12,NA,NA,3,,0.72,0.72,0.0042,0.07,0.0742,9.703504043,9.703504043,,
Ma_2011,cult-CD-d190,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.9,0.07,NA,NA,3,,0.72,0.72,0.0048,0.07,0.0748,9.625668449,9.625668449,,
Ma_2011,cult-CD-d230,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.82,0.07,NA,NA,3,,0.72,0.72,0.0041,0.07,0.0741,9.71659919,9.71659919,,
Ma_2011,cult-CD-d250,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.9,0.09,NA,NA,3,,0.72,0.72,0.0046,0.07,0.0746,9.651474531,9.651474531,,
Ma_2011,uncult-RG-d150,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.23,0.03,NA,NA,3,,0.72,0.72,0.0047,0.07,0.0747,9.638554217,9.638554217,,
Ma_2011,uncult-RG-d190,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.65,0.17,NA,NA,3,,0.72,0.72,0.0044,0.07,0.0744,9.677419355,9.677419355,,
Ma_2011,uncult-RG-d230,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.84,0.07,NA,NA,3,,0.72,0.72,0.0042,0.07,0.0742,9.703504043,9.703504043,,
Ma_2011,uncult-RG-d250,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.96,0.1,NA,NA,3,,0.72,0.72,0.0044,0.07,0.0744,9.677419355,9.677419355,,
Ma_2011,uncult-RT-d150,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.41,0.17,NA,NA,3,,0.72,0.72,0.0045,0.07,0.0745,9.66442953,9.66442953,,
Ma_2011,uncult-RT-d190,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.45,0.05,NA,NA,3,,0.72,0.72,0.005,0.07,0.075,9.6,9.6,,
Ma_2011,uncult-RT-d230,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.92,0.09,NA,NA,3,,0.72,0.72,0.0044,0.07,0.0744,9.677419355,9.677419355,,
Ma_2011,uncult-RT-d250,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.88,0.12,NA,NA,3,,0.72,0.72,0.0046,0.07,0.0746,9.651474531,9.651474531,,
Ma_2011,uncult-BC-d150,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.16,0.07,NA,NA,3,,0.72,0.72,0.0046,0.07,0.0746,9.651474531,9.651474531,,
Ma_2011,uncult-BC-d190,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.48,0.16,NA,NA,3,,0.72,0.72,0.0043,0.07,0.0743,9.690444145,9.690444145,,
Ma_2011,uncult-BC-d230,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.72,0.21,NA,NA,3,,0.72,0.72,0.0048,0.07,0.0748,9.625668449,9.625668449,,
Ma_2011,uncult-BC-d250,Canada,wetland,Dark Brown,loam,,,10,glucose,NO3 (comp NR),NR,acetylene,3,23,0.63,0.07,NA,NA,3,,0.72,0.72,0.0044,0.07,0.0744,9.677419355,9.677419355,,
Ma_2019,VF-1,Canada,ag field,Dark Brown,loam,,6.53,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.95,0.07,NA,NA,4,24,0.03,24.03,0.8,0.1,0.9,26.7,0.033333333,,
Ma_2019,VF-2,Canada,ag field,Dark Brown,loam,,6.57,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.87,0.09,NA,NA,4,24,0.03,24.03,0.3,0.1,0.4,60.075,0.075,,
Ma_2019,VF-3,Canada,ag field,Dark Brown,loam,,6.58,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.64,0.18,NA,NA,4,24,0.03,24.03,0.02,0.1,0.12,200.25,0.25,,
Ma_2019,VF-4,Canada,ag field,Dark Brown,loam,,6.77,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.98,0.08,NA,NA,4,24,0.03,24.03,0.2,0.1,0.3,80.1,0.1,,
Ma_2019,VY-1,Canada,vineyard,Dark Brown,loam,,6.52,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.65,0.09,NA,NA,4,20,0.03,20.03,0.01,0.1,0.11,182.0909091,0.272727273,,
Ma_2019,VY-2,Canada,vineyard,Dark Brown,loam,,6.52,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.61,0.07,NA,NA,4,20,0.03,20.03,0.01,0.1,0.11,182.0909091,0.272727273,,
Ma_2019,VY-3,Canada,vineyard,Dark Brown,loam,,6,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.14,0.04,NA,NA,4,20,0.03,20.03,0.02,0.1,0.12,166.9166667,0.25,,
Ma_2019,VY-4,Canada,vineyard,Dark Brown,loam,,5.82,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.31,0.05,NA,NA,4,20,0.03,20.03,0.01,0.1,0.11,182.0909091,0.272727273,,
Ma_2019,PF-2,Canada,rice paddy,Dark Brown,loam,,5.95,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.42,0.06,NA,NA,4,22,0.03,22.03,0.03,0.1,0.13,169.4615385,0.230769231,,
Ma_2019,CK,Canada,grassland,Dark Brown,loam,,6.1,5,glucose,NO3 (comp NR),He,acetylene,1.5,25,0.13,0.17,NA,NA,4,20,0.03,20.03,0.02,0.1,0.12,166.9166667,0.25,,
Menendez_2008,CT_ofert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.01,0.01,NA,NA,6,6.9,72,78.9,0.9,0.9,1.8,43.83333333,40,,
Menendez_2008,NT_ofert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.04,0.01,NA,NA,6,8.5,72,80.5,0.6,0.9,1.5,53.66666667,48,,
Menendez_2008,WF_ofert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.02,0.01,NA,NA,6,7.6,72,79.6,0.7,0.9,1.6,49.75,45,,
Menendez_2008,WS_ofert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.03,0.01,NA,NA,6,7.7,72,79.7,0.9,0.9,1.8,44.27777778,40,,
Menendez_2008,50_ofert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.02,0.01,NA,NA,6,7.3,72,79.3,1,0.9,1.9,41.73684211,37.89473684,,
Menendez_2008,0_ofert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.03,0.01,NA,NA,6,8.1,72,80.1,0.5,0.9,1.4,57.21428571,51.42857143,,
Menendez_2008,CT_nfert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.43,0.09,NA,NA,5,9.2,72,81.2,1,0.9,1.9,42.73684211,37.89473684,,
Menendez_2008,NT_nfert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.8,0.09,NA,NA,5,8.5,72,80.5,0.8,0.9,1.7,47.35294118,42.35294118,,
Menendez_2008,WF_nfert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.53,0.09,NA,NA,5,9.8,72,81.8,0.9,0.9,1.8,45.44444444,40,,
Menendez_2008,WS_nfert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.52,0.09,NA,NA,5,10.3,72,82.3,1,0.9,1.9,43.31578947,37.89473684,,
Menendez_2008,50_nfert,Spain,ag field,Vertisol,clay,,,25,glucose,KNO3,N2,"chloramphenicol, acetylene",3,20,0.54,0.09,NA,NA,5,10.3,72,82.3,0.9,0.9,1.8,45.72222222,40,,
Miller_2008,G0N10,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.21,0.12,0.09,0,4,23.9,0,23.9,1.7,0.01,1.71,13.97660819,0,,
Miller_2008,G0N25,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.29,0.1,0.09,0,4,23.9,0,23.9,1.7,0.025,1.725,13.85507246,0,,
Miller_2008,G0N50,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.51,0.26,0.09,0,4,23.9,0,23.9,1.7,0.05,1.75,13.65714286,0,,
Miller_2008,G250N0,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.03,0.01,0.09,0,4,23.9,0.25,24.15,1.7,0,1.7,14.20588235,0.147058824,,
Miller_2008,G250N10,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.14,0.08,0.09,0,4,23.9,0.25,24.15,1.7,0.01,1.71,14.12280702,0.14619883,,
Miller_2008,G250N25,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.18,0.02,0.09,0,4,23.9,0.25,24.15,1.7,0.025,1.725,14,0.144927536,,
Miller_2008,G250N50,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.21,0.02,0.09,0,4,23.9,0.25,24.15,1.7,0.05,1.75,13.8,0.142857143,,
Miller_2008,G500N0,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.02,0.01,0.09,0,4,23.9,0.5,24.4,1.7,0,1.7,14.35294118,0.294117647,,
Miller_2008,G500N10,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.04,0.01,0.09,0,4,23.9,0.5,24.4,1.7,0.01,1.71,14.26900585,0.292397661,,
Miller_2008,G500N25,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.04,0.02,0.09,0,4,23.9,0.5,24.4,1.7,0.025,1.725,14.14492754,0.289855072,,
Miller_2008,G500N50,Canada,ag field,,loam,,6.2,16.5,glucose,KNO3,air,acetylene,144,25,0.13,0.02,0.09,0,4,23.9,0.5,24.4,1.7,0.05,1.75,13.94285714,0.285714286,,
Miller_2017,0m,USA,wetland,Rains,loamy sand,,4.6,12.5,none,NO3 (comp NR),NR,"chloramphenicol, acetylene",NR,NR,0.69,0.86,0.65,0.62,3,0.51,0,0.51,0.026,0.08,0.106,4.811320755,0,,
Miller_2017,10m,USA,wetland,Rains,loamy sand,,4.5,12.5,none,NO3 (comp NR),NR,"chloramphenicol, acetylene",NR,NR,0.63,0.83,0.7,1.07,3,0.63,0,0.63,0.029,0.08,0.109,5.779816514,0,,
Miller_2017,20m,USA,wetland,Rains,loamy sand,,4.4,12.5,none,NO3 (comp NR),NR,"chloramphenicol, acetylene",NR,NR,0.83,2.11,0.55,1.97,3,0.89,0,0.89,0.037,0.08,0.117,7.606837607,0,,
